id,order id,order date,country,city,region,subregion,customer,customer id,industry,segment,product,sales,quantity,discount,profit,purchase_month,profit_margin,rev_per_unit,discount_category
4287,APJ-2021-105690,21/11/2021,Japan,Shizuoka,APJ,JAPN,Siemens,1043,Manufacturing,Strategic,Alchemy,439.99,1,0.2,165,2021-11,37.5,439.99,Low Discount (0.1-0.2)
4288,EMEA-2023-127516,29/12/2023,South Africa,Johannesburg,EMEA,MEA,Lukoil,1044,Energy,Enterprise,Marketing Suite - Gold,64.78,1,0.2,-12.96,2023-12,-20,64.78,Low Discount (0.1-0.2)
4289,APJ-2021-117184,17/05/2021,Japan,Tokyo,APJ,JAPN,Sony,1028,Tech,Strategic,ContactMatcher,33.28,5,0.8,-49.92,2021-05,-150,6.66,Extremely High Discount (0.7-0.8)
4290,APJ-2021-117184,17/05/2021,Japan,Tokyo,APJ,JAPN,Sony,1028,Tech,Strategic,Support,14.09,3,0.2,4.93,2021-05,35,4.7,Low Discount (0.1-0.2)
4291,AMER-2023-102407,10/12/2023,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,ChatBot Plugin,11.16,2,0,2.79,2023-12,25,5.58,No Discount (0-0)
4292,AMER-2023-102407,10/12/2023,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,ContactMatcher,896.33,9,0.2,22.41,2023-12,2.5,99.59,Low Discount (0.1-0.2)
4293,AMER-2023-102407,10/12/2023,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,OneView,189,1,0,68.04,2023-12,36,189,No Discount (0-0)
4294,EMEA-2023-130967,11/03/2023,France,Paris,EMEA,EU-WEST,McKesson,1063,Consumer Products,SMB,Site Analytics,53.98,3,0.4,-10.8,2023-03,-20,17.99,Moderate Discount (0.3-0.4)
4295,EMEA-2023-101581,23/10/2023,Belgium,Antwerp,EMEA,EU-WEST,Engie,1062,Energy,Strategic,ContactMatcher,177.22,5,0.5,-120.51,2023-10,-68,35.44,Moderately High Discount (0.4-0.5)
4296,AMER-2023-169124,04/07/2023,United States,Arlington,AMER,NAMER,Gazprom,1027,Energy,SMB,SaaS Connector Pack,129.39,3,0,54.34,2023-07,42,43.13,No Discount (0-0)
4297,AMER-2023-117261,05/09/2023,United States,New York City,AMER,NAMER,Huawei,1086,Tech,Strategic,Marketing Suite - Gold,54.32,4,0,0.54,2023-09,1,13.58,No Discount (0-0)
4298,EMEA-2023-129021,24/08/2023,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Site Analytics,4367.9,13,0.2,327.59,2023-08,7.5,335.99,Low Discount (0.1-0.2)
4299,EMEA-2023-129021,24/08/2023,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,49.57,2,0.2,15.49,2023-08,31.25,24.78,Low Discount (0.1-0.2)
4300,EMEA-2023-129021,24/08/2023,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,OneView,161.38,6,0.2,12.1,2023-08,7.5,26.9,Low Discount (0.1-0.2)
4301,EMEA-2023-129021,24/08/2023,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,SaaS Connector Pack,2.78,2,0.2,0.42,2023-08,15,1.39,Low Discount (0.1-0.2)
4302,EMEA-2023-129021,24/08/2023,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,8.72,5,0.2,2.94,2023-08,33.75,1.74,Low Discount (0.1-0.2)
4303,AMER-2020-123253,22/08/2020,Mexico,Tijuana,AMER,LATAM,Alphabet,1053,Tech,Enterprise,ChatBot Plugin,3.91,1,0.2,1.03,2020-08,26.25,3.91,Low Discount (0.1-0.2)
4304,APJ-2022-121601,05/10/2022,Japan,Kyoto,APJ,JAPN,Mitsubishi,1050,Manufacturing,SMB,SaaS Connector Pack - Gold,59.75,7,0.2,19.42,2022-10,32.5,8.54,Low Discount (0.1-0.2)
4305,AMER-2020-162278,26/10/2020,Canada,Toronto,AMER,NAMER,Fannie Mae,1035,Finance,SMB,SaaS Connector Pack,63.92,4,0,3.2,2020-10,5,15.98,No Discount (0-0)
4306,AMER-2020-162278,26/10/2020,Canada,Toronto,AMER,NAMER,Fannie Mae,1035,Finance,SMB,Site Analytics,383.96,5,0.2,38.4,2020-10,10,76.79,Low Discount (0.1-0.2)
4307,AMER-2022-161095,29/06/2022,United States,New York City,AMER,NAMER,Bosch,1076,Tech,Strategic,ContactMatcher,7.75,3,0.2,2.81,2022-06,36.25,2.58,Low Discount (0.1-0.2)
4308,AMER-2022-161095,29/06/2022,United States,New York City,AMER,NAMER,Bosch,1076,Tech,Strategic,ContactMatcher,33.57,2,0.2,11.75,2022-06,35,16.78,Low Discount (0.1-0.2)
4309,AMER-2020-125829,04/11/2020,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Site Analytics,666.34,7,0.2,66.63,2020-11,10,95.19,Low Discount (0.1-0.2)
4310,AMER-2020-125829,04/11/2020,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ContactMatcher,573.73,4,0.2,-64.54,2020-11,-11.25,143.43,Low Discount (0.1-0.2)
4311,AMER-2020-125829,04/11/2020,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ContactMatcher,21.94,3,0.2,8.23,2020-11,37.5,7.31,Low Discount (0.1-0.2)
4312,AMER-2020-125829,04/11/2020,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Support,19.44,3,0,9.33,2020-11,48,6.48,No Discount (0-0)
4313,AMER-2020-125829,04/11/2020,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Big Ol Database,447.97,4,0.2,139.99,2020-11,31.25,111.99,Low Discount (0.1-0.2)
4314,EMEA-2020-123127,08/09/2020,United Kingdom,Newcastle,EMEA,UKIR,Boeing,1014,Manufacturing,Strategic,OneView,16.78,2,0,4.2,2020-09,25,8.39,No Discount (0-0)
4315,AMER-2021-115945,25/06/2021,United States,New York City,AMER,NAMER,Intel,1051,Tech,SMB,ChatBot Plugin,20.96,2,0,5.24,2021-06,25,10.48,No Discount (0-0)
4316,AMER-2021-115945,25/06/2021,United States,New York City,AMER,NAMER,Intel,1051,Tech,SMB,ContactMatcher,88.75,3,0.2,27.73,2021-06,31.25,29.58,Low Discount (0.1-0.2)
4317,AMER-2021-115945,25/06/2021,United States,New York City,AMER,NAMER,Intel,1051,Tech,SMB,Marketing Suite - Gold,304.23,3,0,9.13,2021-06,3,101.41,No Discount (0-0)
4318,AMER-2021-136735,26/07/2021,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack - Gold,167.86,2,0,78.89,2021-07,47,83.93,No Discount (0-0)
4319,EMEA-2023-136189,08/12/2023,Spain,Murcia,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,SaaS Connector Pack,82.38,6,0,25.54,2023-12,31,13.73,No Discount (0-0)
4320,APJ-2020-152345,29/12/2020,New Zealand,Auckland,APJ,ANZ,UnitedHealth Group,1092,Healthcare,SMB,Site Analytics,23.98,3,0.2,-5.69,2020-12,-23.75,7.99,Low Discount (0.1-0.2)
4321,APJ-2020-152345,29/12/2020,New Zealand,Auckland,APJ,ANZ,UnitedHealth Group,1092,Healthcare,SMB,Marketing Suite - Gold,33.29,1,0,7.99,2020-12,24,33.29,No Discount (0-0)
4322,AMER-2021-147662,14/02/2021,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,14.95,2,0.7,-11.96,2021-02,-80,7.48,Very High Discount (0.6-0.7)
4323,AMER-2021-147662,14/02/2021,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,323.98,3,0.4,-81,2021-02,-25,107.99,Moderate Discount (0.3-0.4)
4324,AMER-2021-147662,14/02/2021,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,2.29,2,0.7,-1.68,2021-02,-73.33,1.14,Very High Discount (0.6-0.7)
4325,AMER-2021-147662,14/02/2021,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ChatBot Plugin,14.35,3,0.2,0.9,2021-02,6.25,4.78,Low Discount (0.1-0.2)
4326,AMER-2021-147662,14/02/2021,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Data Smasher,71.98,3,0.2,0.9,2021-02,1.25,23.99,Low Discount (0.1-0.2)
4327,AMER-2022-153346,25/01/2022,Argentina,Rosario,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Strategic,ChatBot Plugin,9.21,3,0,2.3,2022-01,25,3.07,No Discount (0-0)
4328,AMER-2022-153346,25/01/2022,Argentina,Rosario,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Strategic,Support,18,5,0,8.28,2022-01,46,3.6,No Discount (0-0)
4329,EMEA-2023-118360,02/04/2023,United Kingdom,London,EMEA,UKIR,Mitsubishi,1050,Manufacturing,SMB,Support,42.93,9,0,19.32,2023-04,45,4.77,No Discount (0-0)
4330,EMEA-2023-149853,04/10/2023,Germany,Hanover,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,15.55,3,0.2,5.44,2023-10,35,5.18,Low Discount (0.1-0.2)
4331,EMEA-2023-149853,04/10/2023,Germany,Hanover,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,OneView,17.92,5,0.2,1.12,2023-10,6.25,3.58,Low Discount (0.1-0.2)
4332,AMER-2023-107909,02/09/2023,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,SMB,Data Smasher,19.99,1,0,6.8,2023-09,34,19.99,No Discount (0-0)
4333,AMER-2023-107909,02/09/2023,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,SMB,ContactMatcher,22.92,5,0.2,8.02,2023-09,35,4.58,Low Discount (0.1-0.2)
4334,EMEA-2021-112375,21/12/2021,Germany,Mannheim,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,Data Smasher,50.88,6,0.2,14.63,2021-12,28.75,8.48,Low Discount (0.1-0.2)
4335,EMEA-2021-112375,21/12/2021,Germany,Mannheim,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,SaaS Connector Pack - Gold,27.31,2,0.2,9.22,2021-12,33.75,13.66,Low Discount (0.1-0.2)
4336,AMER-2021-154795,20/12/2021,Chile,Antofagasta,AMER,LATAM,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack - Gold,7.92,1,0.2,2.77,2021-12,35,7.92,Low Discount (0.1-0.2)
4337,AMER-2021-154795,20/12/2021,Chile,Antofagasta,AMER,LATAM,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,14.37,2,0.2,3.95,2021-12,27.5,7.18,Low Discount (0.1-0.2)
4338,AMER-2021-125234,27/11/2021,United States,New York City,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,Data Smasher,107.97,3,0,22.67,2021-11,21,35.99,No Discount (0-0)
4339,AMER-2021-125234,27/11/2021,United States,New York City,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,Support,113.82,3,0,53.5,2021-11,47,37.94,No Discount (0-0)
4340,EMEA-2023-133501,28/08/2023,South Africa,Cape Town,EMEA,MEA,State Farm Insurance Cos.,1082,Finance,SMB,Support,5.18,1,0.2,1.81,2023-08,35,5.18,Low Discount (0.1-0.2)
4341,APJ-2020-129609,22/03/2020,India,Hyderabad,APJ,IND,Allianz,1080,Finance,SMB,ChatBot Plugin,16.28,2,0,6.51,2020-03,40,8.14,No Discount (0-0)
4342,EMEA-2023-130309,18/12/2023,Spain,Madrid,EMEA,EU-WEST,Procter & Gamble,1077,Consumer Products,SMB,Marketing Suite - Gold,544.38,3,0,157.87,2023-12,29,181.46,No Discount (0-0)
4343,AMER-2023-105410,20/03/2023,United States,Los Angeles,AMER,NAMER,Airbus,1030,Manufacturing,SMB,ContactMatcher,19.82,6,0.2,6.69,2023-03,33.75,3.3,Low Discount (0.1-0.2)
4344,AMER-2023-105410,20/03/2023,United States,Los Angeles,AMER,NAMER,Airbus,1030,Manufacturing,SMB,Site Analytics,657.5,6,0.2,-131.5,2023-03,-20,109.58,Low Discount (0.1-0.2)
4345,AMER-2023-105410,20/03/2023,United States,Los Angeles,AMER,NAMER,Airbus,1030,Manufacturing,SMB,Data Smasher,99.54,2,0,10.95,2023-03,11,49.77,No Discount (0-0)
4346,AMER-2023-105410,20/03/2023,United States,Los Angeles,AMER,NAMER,Airbus,1030,Manufacturing,SMB,Data Smasher,199.96,4,0,85.98,2023-03,43,49.99,No Discount (0-0)
4347,EMEA-2022-120355,19/09/2022,United Kingdom,Leicester,EMEA,UKIR,Mondelez International,1067,Consumer Products,SMB,FinanceHub,631.78,2,0.1,140.4,2022-09,22.22,315.89,Very Low Discount (0.001-0.1)
4348,EMEA-2022-120355,19/09/2022,United Kingdom,Leicester,EMEA,UKIR,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,60.72,3,0,26.11,2022-09,43,20.24,No Discount (0-0)
4349,AMER-2023-169894,25/11/2023,Chile,Antofagasta,AMER,LATAM,Engie,1062,Energy,SMB,ContactMatcher,20.72,2,0.7,-15.2,2023-11,-73.33,10.36,Very High Discount (0.6-0.7)
4350,AMER-2023-169894,25/11/2023,Chile,Antofagasta,AMER,LATAM,Engie,1062,Energy,SMB,Marketing Suite - Gold,415.87,8,0.2,-41.59,2023-11,-10,51.98,Low Discount (0.1-0.2)
4351,AMER-2023-100482,12/04/2023,Mexico,Tijuana,AMER,LATAM,Comcast,1022,Communications,SMB,Marketing Suite - Gold,16.77,2,0.2,1.47,2023-04,8.75,8.38,Low Discount (0.1-0.2)
4352,AMER-2023-100482,12/04/2023,Mexico,Tijuana,AMER,LATAM,Comcast,1022,Communications,SMB,Data Smasher,27.12,2,0.2,-4.75,2023-04,-17.5,13.56,Low Discount (0.1-0.2)
4353,AMER-2023-107748,11/12/2023,United States,Burlington,AMER,NAMER,Costco Wholesale,1025,Retail,SMB,Site Analytics,95.84,4,0.2,34.74,2023-12,36.25,23.96,Low Discount (0.1-0.2)
4354,AMER-2023-107748,11/12/2023,United States,Burlington,AMER,NAMER,Costco Wholesale,1025,Retail,SMB,Support,12.96,2,0,6.22,2023-12,48,6.48,No Discount (0-0)
4355,EMEA-2023-153654,25/11/2023,Sweden,Stockholm,EMEA,NOR,AmerisourceBergen,1007,Healthcare,Strategic,ContactMatcher,19.01,8,0.7,-12.67,2023-11,-66.67,2.38,Very High Discount (0.6-0.7)
4356,EMEA-2021-155600,04/12/2021,South Africa,Johannesburg,EMEA,MEA,Morgan Stanley,1068,Finance,SMB,ContactMatcher,1598.06,7,0.7,-1065.37,2021-12,-66.67,228.29,Very High Discount (0.6-0.7)
4357,EMEA-2021-155600,04/12/2021,South Africa,Johannesburg,EMEA,MEA,Morgan Stanley,1068,Finance,SMB,ChatBot Plugin,36.96,4,0.2,12.01,2021-12,32.5,9.24,Low Discount (0.1-0.2)
4358,APJ-2023-162565,12/12/2023,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,Support,10.37,2,0.2,3.63,2023-12,35,5.18,Low Discount (0.1-0.2)
4359,APJ-2023-162565,12/12/2023,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,SaaS Connector Pack,77.72,1,0.6,-66.06,2023-12,-85,77.72,High Discount (0.5-0.6)
4360,APJ-2023-162565,12/12/2023,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,FinanceHub,520.46,2,0.3,-14.87,2023-12,-2.86,260.23,Moderately Low Discount (0.2-0.3)
4361,EMEA-2022-127642,22/05/2022,Norway,Hordaland,EMEA,NOR,Allstate,1003,Finance,Strategic,Support,111.96,2,0,54.86,2022-05,49,55.98,No Discount (0-0)
4362,EMEA-2023-163195,18/02/2023,Czech Republic,Prague,EMEA,EU-EAST,Aetna,1002,Healthcare,SMB,Site Analytics,29.16,3,0,8.46,2023-02,29,9.72,No Discount (0-0)
4363,EMEA-2023-111332,21/05/2023,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,ChatBot Plugin,131.94,3,0,35.62,2023-05,27,43.98,No Discount (0-0)
4364,EMEA-2023-111332,21/05/2023,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,ChatBot Plugin,25.92,4,0,8.29,2023-05,32,6.48,No Discount (0-0)
4365,EMEA-2023-111332,21/05/2023,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,Marketing Suite - Gold,704.76,4,0,162.09,2023-05,23,176.19,No Discount (0-0)
4366,EMEA-2023-111332,21/05/2023,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,Storage,7.41,3,0,3.48,2023-05,47,2.47,No Discount (0-0)
4367,EMEA-2023-111332,21/05/2023,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,ChatBot Plugin,21.5,10,0,7.09,2023-05,33,2.15,No Discount (0-0)
4368,APJ-2023-117044,12/09/2023,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,SMB,Storage,10.53,4,0.2,3.29,2023-09,31.25,2.63,Low Discount (0.1-0.2)
4369,APJ-2023-117044,12/09/2023,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,SMB,Support,20.54,6,0.2,6.42,2023-09,31.25,3.42,Low Discount (0.1-0.2)
4370,APJ-2022-165078,06/11/2022,India,Mumbai,APJ,IND,Enel,1013,Energy,Enterprise,ContactMatcher,104.9,5,0,50.35,2022-11,48,20.98,No Discount (0-0)
4371,APJ-2022-165078,06/11/2022,India,Mumbai,APJ,IND,Enel,1013,Energy,Enterprise,ChatBot Plugin,39.68,2,0,16.27,2022-11,41,19.84,No Discount (0-0)
4372,APJ-2022-165078,06/11/2022,India,Mumbai,APJ,IND,Enel,1013,Energy,Enterprise,FinanceHub,51.75,5,0,24.84,2022-11,48,10.35,No Discount (0-0)
4373,APJ-2023-169320,24/07/2023,India,Mumbai,APJ,IND,Bank of America Corp.,1011,Finance,SMB,ChatBot Plugin,11.68,2,0,5.49,2023-07,47,5.84,No Discount (0-0)
4374,APJ-2023-169320,24/07/2023,India,Mumbai,APJ,IND,Bank of America Corp.,1011,Finance,SMB,Data Smasher,159.75,5,0,11.18,2023-07,7,31.95,No Discount (0-0)
4375,AMER-2022-158575,19/11/2022,Mexico,Tijuana,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,OneView,103.97,6,0.2,16.89,2022-11,16.25,17.33,Low Discount (0.1-0.2)
4376,AMER-2020-166954,25/04/2020,United States,Jackson,AMER,NAMER,Citigroup,1020,Finance,Enterprise,SaaS Connector Pack,303.25,5,0,63.68,2020-04,21,60.65,No Discount (0-0)
4377,AMER-2020-166954,25/04/2020,United States,Jackson,AMER,NAMER,Citigroup,1020,Finance,Enterprise,OneView,270.72,3,0,78.51,2020-04,29,90.24,No Discount (0-0)
4378,AMER-2020-166954,25/04/2020,United States,Jackson,AMER,NAMER,Citigroup,1020,Finance,Enterprise,FinanceHub,1487.04,5,0.2,148.7,2020-04,10,297.41,Low Discount (0.1-0.2)
4379,EMEA-2021-140830,30/11/2021,Ireland,Dublin,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,Enterprise,SaaS Connector Pack - Gold,17.48,2,0,8.22,2021-11,47,8.74,No Discount (0-0)
4380,EMEA-2021-140830,30/11/2021,Ireland,Dublin,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,Enterprise,SaaS Connector Pack - Gold,71.88,2,0,32.35,2021-11,45,35.94,No Discount (0-0)
4381,AMER-2021-152891,25/10/2021,United States,Los Angeles,AMER,NAMER,Cisco Systems,1019,Tech,SMB,ChatBot Plugin,60.45,3,0,16.32,2021-10,27,20.15,No Discount (0-0)
4382,AMER-2021-152891,25/10/2021,United States,Los Angeles,AMER,NAMER,Cisco Systems,1019,Tech,SMB,ContactMatcher,253.18,3,0.2,-31.65,2021-10,-12.5,84.39,Low Discount (0.1-0.2)
4383,APJ-2021-122784,20/07/2021,Australia,Melbourne,APJ,ANZ,Sony,1028,Tech,SMB,ContactMatcher,2.88,5,0.8,-4.46,2021-07,-155,0.58,Extremely High Discount (0.7-0.8)
4384,APJ-2021-122784,20/07/2021,Australia,Melbourne,APJ,ANZ,Sony,1028,Tech,SMB,Marketing Suite,384.94,4,0.3,-126.48,2021-07,-32.86,96.24,Moderately Low Discount (0.2-0.3)
4385,APJ-2021-122784,20/07/2021,Australia,Melbourne,APJ,ANZ,Sony,1028,Tech,SMB,Site Analytics,153.58,2,0.2,13.44,2021-07,8.75,76.79,Low Discount (0.1-0.2)
4386,APJ-2021-122784,20/07/2021,Australia,Melbourne,APJ,ANZ,Sony,1028,Tech,SMB,Marketing Suite,913.43,5,0.3,-52.2,2021-07,-5.71,182.69,Moderately Low Discount (0.2-0.3)
4387,AMER-2022-156811,28/10/2022,United States,Los Angeles,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,OneView,43.92,4,0,11.86,2022-10,27,10.98,No Discount (0-0)
4388,AMER-2022-156811,28/10/2022,United States,Los Angeles,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,ContactMatcher,25.03,3,0.2,7.82,2022-10,31.25,8.34,Low Discount (0.1-0.2)
4389,EMEA-2023-111556,21/11/2023,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,Support,46.76,7,0,22.44,2023-11,48,6.68,No Discount (0-0)
4390,EMEA-2023-111556,21/11/2023,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,Marketing Suite,183.97,2,0.2,-25.3,2023-11,-13.75,91.98,Low Discount (0.1-0.2)
4391,EMEA-2023-111556,21/11/2023,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,Site Analytics,1259.97,3,0,327.59,2023-11,26,419.99,No Discount (0-0)
4392,EMEA-2023-111556,21/11/2023,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,ChatBot Plugin,68.97,3,0,19.31,2023-11,28,22.99,No Discount (0-0)
4393,APJ-2022-108868,09/09/2022,Japan,Aichi,APJ,JAPN,Carrefour,1048,Retail,Strategic,ChatBot Plugin,70.37,2,0.2,6.16,2022-09,8.75,35.18,Low Discount (0.1-0.2)
4394,APJ-2022-108868,09/09/2022,Japan,Aichi,APJ,JAPN,Carrefour,1048,Retail,Strategic,Site Analytics,59.96,5,0.2,21.74,2022-09,36.25,11.99,Low Discount (0.1-0.2)
4395,AMER-2020-142965,20/07/2020,Mexico,Toluca,AMER,LATAM,Allianz,1080,Finance,SMB,Marketing Suite - Gold,25.98,1,0.2,-5.2,2020-07,-20,25.98,Low Discount (0.1-0.2)
4396,AMER-2020-142965,20/07/2020,Mexico,Toluca,AMER,LATAM,Allianz,1080,Finance,SMB,ContactMatcher,27.36,3,0.7,-21.89,2020-07,-80,9.12,Very High Discount (0.6-0.7)
4397,AMER-2022-148740,16/11/2022,United States,Seattle,AMER,NAMER,Walt Disney,1097,Communications,Strategic,Site Analytics,361.38,2,0.2,27.1,2022-11,7.5,180.69,Low Discount (0.1-0.2)
4398,EMEA-2020-138758,07/07/2020,France,Paris,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,FinanceHub,172.19,2,0.3,-46.74,2020-07,-27.14,86.09,Moderately Low Discount (0.2-0.3)
4399,EMEA-2020-138758,07/07/2020,France,Paris,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,69.01,2,0.2,12.08,2020-07,17.5,34.5,Low Discount (0.1-0.2)
4400,APJ-2022-131737,18/03/2022,China,Shanghai,APJ,APAC,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack - Gold,199.9,5,0,89.95,2022-03,45,39.98,No Discount (0-0)
4401,APJ-2022-131737,18/03/2022,China,Shanghai,APJ,APAC,Trafigura Group,1100,Finance,SMB,OneView,901.95,3,0,297.64,2022-03,33,300.65,No Discount (0-0)
4402,APJ-2022-131737,18/03/2022,China,Shanghai,APJ,APAC,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,971.5,5,0,252.59,2022-03,26,194.3,No Discount (0-0)
4403,EMEA-2022-114538,27/12/2022,Russia,St Petersburg,EMEA,EU-EAST,Lowes,1060,Retail,SMB,ChatBot Plugin,11.33,2,0.2,2.55,2022-12,22.5,5.66,Low Discount (0.1-0.2)
4404,EMEA-2020-127936,02/09/2020,United Kingdom,London,EMEA,UKIR,Walmart,1096,Retail,SMB,ChatBot Plugin,21.24,3,0,8.07,2020-09,38,7.08,No Discount (0-0)
4405,EMEA-2021-164336,05/07/2021,France,Paris,EMEA,EU-WEST,Carrefour,1048,Retail,SMB,Data Smasher,34.8,3,0.2,2.17,2021-07,6.25,11.6,Low Discount (0.1-0.2)
4406,EMEA-2021-164336,05/07/2021,France,Paris,EMEA,EU-WEST,Carrefour,1048,Retail,SMB,Marketing Suite - Gold,38.98,3,0.2,-2.44,2021-07,-6.25,12.99,Low Discount (0.1-0.2)
4407,APJ-2022-100041,21/11/2022,India,Delhi,APJ,IND,Comcast,1022,Communications,Strategic,Support,9.08,2,0,4.09,2022-11,45,4.54,No Discount (0-0)
4408,APJ-2022-100041,21/11/2022,India,Delhi,APJ,IND,Comcast,1022,Communications,Strategic,Support,314.55,3,0,150.98,2022-11,48,104.85,No Discount (0-0)
4409,APJ-2022-100041,21/11/2022,India,Delhi,APJ,IND,Comcast,1022,Communications,Strategic,ContactMatcher,4.91,1,0,2.31,2022-11,47,4.91,No Discount (0-0)
4410,AMER-2020-154879,06/05/2020,United States,New York City,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,FinanceHub,5.78,2,0,2.72,2020-05,47,2.89,No Discount (0-0)
4411,AMER-2020-154879,06/05/2020,United States,New York City,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,ChatBot Plugin,107.94,6,0,30.22,2020-05,28,17.99,No Discount (0-0)
4412,EMEA-2020-130624,21/06/2020,United Kingdom,London,EMEA,UKIR,Royal Dutch Shell,1031,Energy,SMB,Support,19.65,3,0,9.04,2020-06,46,6.55,No Discount (0-0)
4413,EMEA-2020-130624,21/06/2020,United Kingdom,London,EMEA,UKIR,Royal Dutch Shell,1031,Energy,SMB,Site Analytics,617.97,3,0,160.67,2020-06,26,205.99,No Discount (0-0)
4414,EMEA-2020-130624,21/06/2020,United Kingdom,London,EMEA,UKIR,Royal Dutch Shell,1031,Energy,SMB,OneView,59.7,3,0,26.86,2020-06,45,19.9,No Discount (0-0)
4415,APJ-2023-132339,20/08/2023,South Korea,Busan,APJ,APAC,Royal Dutch Shell,1031,Energy,Strategic,ContactMatcher,387.99,1,0,182.36,2023-08,47,387.99,No Discount (0-0)
4416,AMER-2020-153983,29/11/2020,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Site Analytics,575.92,2,0.2,71.99,2020-11,12.5,287.96,Low Discount (0.1-0.2)
4417,AMER-2020-153983,29/11/2020,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Storage,30.4,5,0,15.2,2020-11,50,6.08,No Discount (0-0)
4418,AMER-2023-112900,10/04/2023,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,SMB,ContactMatcher,478.24,8,0,219.99,2023-04,46,59.78,No Discount (0-0)
4419,AMER-2020-160157,20/12/2020,Mexico,Mexico City,AMER,LATAM,Siemens,1043,Manufacturing,SMB,SaaS Connector Pack,190.85,3,0.2,-21.47,2020-12,-11.25,63.62,Low Discount (0.1-0.2)
